month,title,prefecture,address,lat,lon
201802,(第85回)Python mini Hack-a-thon,東京都,渋谷区千駄ヶ谷5-32-7 野村不動産南新宿ビル4F,35.686435500000,139.703531200000
201802,Neural Network Console / Libraries 勉強会 #1,東京都,東京都千代田区神田須田町２丁目１９−２３ (野村第３ビル ４階),35.696575200000,139.771830100000
201802,【2/17(土)】人工知能(AI)の基礎講座！,東京都,東京都千代田区神田錦町２丁目４　ダヴィンチ小川町3階,35.693867500000,139.763650600000
201802,データ分析のための Ｐｙｔｈｏｎ３　午前の部 初心者の方大歓迎,東京都,中央区日本橋茅場町1-10-8（グリンヒルビル）,35.679830200000,139.779357900000
201802,【2/5開催】Python入門講座,東京都,東京都新宿区西新宿７丁目１１−１　宝塚大学 東京新宿キャンパス1F,35.693695900000,139.697428600000
201803,Baseball Play Study 2018 春 NPB開幕スペシャル(BPStudy#127),東京都,東京都中央区八重洲2丁目8-7(福岡ビル4F),35.676588600000,139.768008700000
201803,ハンズオンで始める初めての「Deep Learning」,,大阪市淡路町4-2-15,,
201803,Python Boot Camp in 福島,福島県,,37.056979800000,140.891745100000
201803,JSLounge「Vue CLI v3ではじめるVue+TypeScript入門」ハンズオン,東京都,東京都渋谷区円山町２８−４ 大場ビル４階,35.655638000000,139.694391000000
201803,<実践> Pythonによるスクレイピング初心者のためのデータ自動収集,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,今話題のPythonという言語とは！？渋谷でITセミナー開催！,東京都,渋谷区渋谷2-12-13八千代ビル8階 TOMO PARTNERS内,35.658650000000,139.707964000000
201803,【CTO meetup】データ分析でビジネスを成功させる！,東京都,東京都渋⾕区神宮前3-21-5(サーキュレーションビル),35.670466400000,139.707933000000
201803,OpenStack勉強会 in 仙台,宮城県,宮城県仙台市青葉区中央2-8-13　大和証券仙台ビル8階,38.261791700000,140.874740000000
201803,第105回技術者交流会（D-Alley）,東京都,東京都渋谷区桜丘町3-24　カコー桜丘ビル　3階,35.656719900000,139.702046600000
201803,IoTの通信費用問題を解決、最有力LPWA「SIGFOX」の解説と、国内IoT成功事例の紹介,東京都,東京都千代田区神田松永町4番地1(ラウンドクロス秋葉原７F),35.699572100000,139.775113100000
201803,【プログラミング初心者向け】3時間で速習！Python文法講座,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,PythonでWebアプリを作ろう [女性対象/男女コーチ◎] 2018.03,東京都,東京都千代田区平河町1-4-3 平河町伏見ビル 2F,35.682829600000,139.739037300000
201803,Unagi.py 勉強会 第3枚目,静岡県,浜松市中区東伊場二丁目7-2,34.698402400000,137.717421400000
201803,今話題のPythonという言語とは！？渋谷でITセミナー開催！,東京都,渋谷区渋谷2-12-13八千代ビル8階 TOMO PARTNERS内,35.658650000000,139.707964000000
201803,Newbie Programmer もくもく会 #8,東京都,東京都武蔵野市吉祥寺南町2-8-6(第18通南ビル405),35.701850400000,139.582098300000
201803,AI領域でキャリアを積みたい人の機械学習学び方入門,東京都,東京都渋谷区渋谷2-17-3 渋谷東宝ビル,35.659311600000,139.704839100000
201803,第2回 Cpaw AI competition,東京都,東京都千代田区富士見2-10-2(飯田橋グラン・ブルーム),35.699035200000,139.743762300000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,【落合陽一氏特別講演】“現代の魔法使い” が語るエンジニアの未来,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】AWS vs GCP 今から作るならどっちがいいの！？,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】SI業界あるあるを語る会,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】PythonとESP8266で始めるIoT入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,Python ドキュメント翻訳ハンズオン,東京都,東京都 港区 高輪 ３-２５-２２,35.630465400000,139.737826400000
201803,実践形式で学ぶ初心者向けR言語入門,東京都,東京都渋谷区桜丘町29-25 (渋谷パールホーム703),35.654761300000,139.698623500000
201803,AI・機械学習エンジニア/データサイエンティストに必須のPythonツールNumpy講座,長崎県,長崎県南島原市加津佐町1208,32.638312900000,130.189128800000
201803,[秋葉原] 仕事ではじめる機械学習 輪読&勉強会「システムに機械学習を組み込む」,東京都,東京都千代田区神田須田町２丁目１９−２３  (野村第３ビル４階),35.696575200000,139.771830100000
201803,【初心者向け】【2回目以降500円】高校数学の演習で理解する機械学習の基本 #12,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,(場所・時間変更)AIエンジニアになりたい方へのセミナー&TeamAICareer交流会3/30/金,東京都,東京都渋谷区宇田川町36-6　ワールド宇田川ビル301号室,35.661695000000,139.697496000000
201803,【サポーターズCoLab勉強会】エンジニア主導でABテストをやる方法,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,"【勉強会】きれいなcommit, pull requestを知りたい/作りたい方のためのgit勉強会",東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】Unity ライブゲーム制作,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】20代エンジニアのキャリア論,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【初心者向け】機械学習プログラミング入門<教師あり学習編>,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,#pycamp柏の葉事前ミーティング(オンライン),,,,
201803,【初・中級者向け】TensorFlowを動かしながら学ぶディープラーニング・CNNの理論 #6,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,すごい広島254 with Python[12],広島県,広島県広島市中区紙屋町1-4-6 アウルスタイル紙屋町 3F ShakeHands,34.393924000000,132.458662000000
201803,第1回 CoderDojo Nada(灘)（深江会場）【メンター募集】,兵庫県,兵庫県神戸市東灘区深江本町3-9-1 深江駅前ビル201,34.722448800000,135.291650600000
201803,『Python言語によるプログラミング・イントロダクション 第2版』読書会 #07,埼玉県,埼玉県蕨市中央4丁目21-29 (303会議室),35.825817400000,139.681982800000
201803,【初・中級者向け】ランダムフォレストとアンサンブル学習 #4,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,[秋葉原] 休日もくもく会 #6  (テーマ自由!),東京都,東京都千代田区神田須田町２丁目１９−２３ (野村第３ビル ４階),35.696575200000,139.771830100000
201803,GCPUG Shonan vol.25 feat.GAE,神奈川県,神奈川県 茅ヶ崎市 幸町3-26 (植辰ビル３F),35.330018500000,139.408321900000
201803,Python3の環境構築をしてKaggleのタイタニック号コンペに参加しよう,東京都,東京都新宿区新宿1-8-4 JESCO新宿御苑ビル 9階,35.688658200000,139.711222300000
201803,ゼロからまなぶシステムトレード：　オープンセミナー - 長期的な安定した収益を求めて,東京都,中央区日本橋茅場町1-10-8（グリンヒルビル）,35.679830200000,139.779357900000
201803,おのみち.py #7,広島県,広島県尾道市土堂2丁目10番24号,34.408517300000,133.203530300000
201803,【サポーターズCoLab勉強会】Python勉強会,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】プログラミングを初めて1年でフリーランスになる超具体的な戦略,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】Go言語 入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】初めてのGoogle Datastudio,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,[秋葉原]「ゼロから作るDeep Learning」勉強会 #初回 Python入門/パーセプトロン,東京都,東京都千代田区神田須田町２丁目１９−２３ (野村第３ビル ４階),35.696575200000,139.771830100000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,第1回 CoderDojo Nada(灘)（深江会場）【忍者募集】,兵庫県,兵庫県神戸市東灘区深江本町3-9-1 深江駅前ビル201,34.722448800000,135.291650600000
201803,オトナの画像認識入門@未来会議室,熊本県,熊本県熊本市 中央区下通１丁目１２−２７,32.799809000000,130.708227300000
201803,大阪Pythonの会 #12,大阪府,大阪市中央区瓦町3-4-9(ステーツ本町ビル8F),34.686358000000,135.502054200000
201803,【初学者】Pythonで作ったものをみんなで発表して、質問しよう！,東京都,渋谷区渋谷2-12-13八千代ビル8階 TOMO PARTNERS内,35.658650000000,139.707964000000
201803,AI・機械学習を実務家より事例を交え体系的に学べるAIジョブカレ,福岡県,福岡県福岡市中央区天神１丁目１５−２,33.592337800000,130.402193200000
201803,ちゅら.ai もくもく会 #2,沖縄県,沖縄県宜野湾市真志喜 3-16-23,26.275036200000,127.735679400000
201803,みんなのPython勉強会 in 長野 #2,長野県,長野県長野市南県町県都ビル６F,36.649271000000,138.182347000000
201803,TFUG Utsunomiya #09,,,,
201803,外資系大手データサイエンティストが語る、人工知能が切り開く未来とキャリア,東京都,東京都千代田区神田神保町1-6 神保町サンビルディング ３F,35.696201700000,139.759357600000
201803,[秋葉原] 仕事ではじめる機械学習 輪読&勉強会「モデルと評価」,東京都,東京都千代田区神田須田町２丁目１９−２３  (野村第３ビル４階),35.696575200000,139.771830100000
201803,【初心者向け】【2回目以降無料！】Python+Jupyterで学ぶ機械学習プログラミング #11,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,【初心者向け】機械学習プログラミング入門<教師なし学習編>,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,エンジニア勉強会＠居酒屋（機械学習）,東京都,東京都台東区根岸1-3-21,35.720925700000,139.779653500000
201803,【サポーターズCoLab勉強会】Ansible超入門ハンズオン,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】手を動かして覚えるAutoLayout,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】Circle CI 入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,BPLL #19,東京都,東京都渋谷区千駄ヶ谷5-32-7-4F,35.686402100000,139.703513600000
201803,Neo4j ユーザー勉強会 #14 (福岡開催),福岡県,福岡県福岡市博多区東比恵3-1-2 (東比恵ビジネスセンター) ,33.588977500000,130.431385600000
201803,『Python言語によるプログラミング・イントロダクション 第2版』読書会 #06,埼玉県,埼玉県蕨市中央4丁目21-29 (303会議室),35.825817400000,139.681982800000
201803,PyLadies Tokyo Meetup #30 PythonでIoT!,東京都,東京都千代田区神田須田町2-3-1 (NBF神田須田町ビル7F),35.696005800000,139.771896800000
201803,【大阪】DeepLearning初心者による初心者のための読書会II【第７章３節】,大阪府,大阪市中央区本町4丁目7-7 飛鳥ビル303 ,34.684914700000,135.498200900000
201803,Reinforcement Learning Meetup #02,大阪府,大阪市中央区瓦町3-4-9(ステーツ本町ビル8F),34.686358000000,135.502054200000
201803,機械学習のための数学入門 <微分編>,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,【少人数・プログラミング初心者向け】3時間で速習！Python文法講座,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,暗号通貨マイニング交流会・暗号通貨採掘事業者協会(OCEC)説明会,東京都,東京都千代田区 神田錦町3-11(弦本ビル2F),35.692130900000,139.760328100000
201803,姫路IT系勉強会 2018.03,兵庫県,兵庫県姫路市白銀町20 しらさぎビル6F,34.829948800000,134.690621600000
201803,【初・中級者向け】Python+Janome+gensim で学ぶ自然言語処理入門 #4,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,Python機械学習プログラミング勉強会#8,東京都,東京都新宿区新宿2-3-11-4F,35.689218600000,139.707910200000
201803,【初心者向け】機械学習プログラミング入門<教師なし学習編>,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,実践形式で学ぶ初心者向けR言語入門,東京都,東京都渋谷区桜丘町29-25 (渋谷パールホーム703),35.654761300000,139.698623500000
201803,第2回 Python勉強会@仙台,宮城県,仙台市青葉区本町２丁目10–33(第２日本オフィスビル６階),38.263990700000,140.877130400000
201803,はんなりPython #4 LT大会 with Beer,京都府,京都府京都市 中京区東洞院通六角下る御射山町262,35.006771800000,135.761424500000
201803,【初心者向け】機械学習プログラミング入門<教師なし学習編>,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,QuantX交流会の外部公開,東京都,東京都渋谷区恵比寿４丁目４−１,35.645607300000,139.711339300000
201803,データ分析・機械学習のためのPythonライブラリ徹底演習,東京都,東京都渋谷区渋谷1-8-3ＴＯＣ第１ビル２階,35.660319000000,139.705609000000
201803,機械学習・ディープラーニングのための数学（確率・統計）入門 DAY2,東京都,東京都渋谷区渋谷1-8-3ＴＯＣ第１ビル２階,35.660319000000,139.705609000000
201803,【サポーターズCoLab勉強会】ゲームアプリ～不正ユーザとの戦い～,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】AWS環境構築入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,【初心者向け】【2回目以降無料！】Python+Jupyterで学ぶ機械学習プログラミング #10,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,プログラムなしではじめる機械学習入門講座 ～数理から学べる決定木・ランダムフォレスト～,東京都,東京都新宿区西新宿7-9-6(寿ビル502),35.694787100000,139.698019400000
201803,Python ボルダリング部 #111,東京都,東京都新宿区市谷台町14-6 信川ハイツB1,35.693630200000,139.717666100000
201803,python勉強会#3,宮城県,〒980-0862 宮城県仙台市青葉区川内２７−１,38.257335300000,140.852716000000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,[秋葉原] 仕事ではじめる機械学習 輪読&勉強会「１章 機械学習プロジェクトのはじめ方」,東京都,東京都千代田区神田須田町２丁目１９−２３  (野村第３ビル４階),35.696575200000,139.771830100000
201803,DLLAB Academy: Chainerで学ぶ深層学習入門（札幌）,北海道,札幌市中央区南1条西6-20-1 ジョブキタビル８階,43.058556400000,141.347969900000
201803,【初心者向け】機械学習プログラミング入門<教師あり学習編>,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,【大阪】Deep Learningもくもく・質問会 3/17【初心者歓迎！】,大阪府,大阪市中央区本町４丁目７−７−３０3,34.684908100000,135.498207400000
201803,【大阪】Pythonもくもく会 2018/03/17【初心者歓迎！】,大阪府,大阪市中央区本町４丁目７−７ 飛鳥ビル３０３,34.684914700000,135.498200900000
201803,第7杯目 UDONPy もくもく会,香川県,香川県高松市常盤町1-3-1 (瓦町FLAG8階),34.338935600000,134.052607200000
201803,Kyoto.LT 第19回 - TensorFlowハンズオン,京都府,京都市下京区中堂寺南町134,34.994745700000,135.740159800000
201803,<SoftBank Start-Up Meetup> 起業・新規事業に挑戦したいエンジニア向け勉強会,東京都,東京都港区東新橋1-9-1 (東京汐留ビルディング25F),35.663162200000,139.761203900000
201803,ちがさき de 初心者向けPython,神奈川県,神奈川県茅ヶ崎市十間坂 1-4-2,35.330723600000,139.401633300000
201803,【増枠！】AI・機械学習エンジニア/データサイエンティストに必須のPythonツールPandas講座,長崎県,長崎県南島原市加津佐町1208,32.638312900000,130.189128800000
201803,python勉強会#2,宮城県,〒980-0862 宮城県仙台市青葉区川内２７−１,38.257335300000,140.852716000000
201803,Azure 上でビッグデータを扱ってみませんか？,東京都,東京都渋谷区渋谷2-21-1 (渋谷ヒカリエ8階 8/（ハチ）),35.659024900000,139.703473000000
201803,Python言語によるプログラミング・イントロダクション 第2版』読書会 #05,埼玉県,埼玉県蕨市中央4丁目21-29 (303会議室),35.825817400000,139.681982800000
201803,【初・中級者向け】ベイズの定理と事後確率 #2,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,知りたいを解決！ゼロから始めるAI講座,東京都,東京都渋谷区鶯谷町5-7 第２ヴィラ青山 302,35.654111600000,139.703234200000
201803,「第21回エフェクターミニハッカソン」,東京都,東京都渋谷区渋谷1-7-7(住友不動産青山通ビル13階),35.660547000000,139.705956000000
201803,【大阪】Pythonもくもく会 2018/03/11【初心者歓迎！】,大阪府,大阪市中央区本町４丁目７−７ 飛鳥ビル３０３,34.684914700000,135.498200900000
201803,【大阪】Deep Learning Hackers' Salon 3/11【もくもく会・質問会】,大阪府,大阪市中央区本町４丁目７−７−３０3,34.684908100000,135.498207400000
201803,機械学習・ディープラーニングのための数学（確率・統計）入門 DAY1,東京都,東京都渋谷区桜丘町9番8号 KN渋谷3ビル,35.654761400000,139.702267600000
201803,東京エリアDebian勉強会（2018/3/24(土)),東京都,東京都新宿区新宿2-3-11(御苑前311ビル 4F),35.689218600000,139.707910200000
201803,神戸Pythonの会 Meetup #16,兵庫県,神戸市中央区京町72番地(新クレセントビル10F),34.689908000000,135.193219800000
201803,【初・中級者向け】TensorFlowを動かしながら学ぶディープラーニング・CNNの理論 #5,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,Kerasで転移学習が出来るまで頑張る会 vol.9,,神奈川県茅ヶ崎市十間坂1-4-2,,
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,【未経験のためのAI入門】Pythonから機械学習まで手を動かして学ぶ無料体験会,東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,ノマド専用メイドカフェイベント「メイドの窓」2018/03/10朝会,東京都,東京都千代田区外神田５−６−４　メトロビル1F,35.703474400000,139.772582600000
201803,第26回 Pythonもくもく会,東京都,東京都港区北青山3丁目3番7号 第一青山ビル3階,35.672881600000,139.723631700000
201803,（自習会）Kerasで転移学習が出来るまで頑張る会 vol.8,神奈川県,神奈川県茅ヶ崎市十間坂 1-4-2,35.330723600000,139.401633300000
201803,"【サポーターズ勉強会】React Native(Expo)ではじめる""ゆとり""モバイルアプリ開発",東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】データ分析コンペkaggleではじめる機械学習,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】[AWS] Talknoteのインフラを支えるRedis運用,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】ブロックチェーン: NEMを学ぶ,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】20代エンジニアのキャリア論,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】「美少女になりたい…」お手軽VTuber入門ハンズオン,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】真のUniversal JavaScript入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】ARってどんなことができるの？これからのメインストリームを学ぶ会,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】Bitcoin/Blockchain 初心者向け勉強会,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,python勉強会,宮城県,〒980-0862 宮城県仙台市青葉区川内２７−１,38.257335300000,140.852716000000
201803,【初心者向け】AI入門 & Pythonデータ分析ライブラリ入門,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,Scale your machine learning and AI workloads !,東京都,東京都渋谷区渋谷2-21-1 (渋谷ヒカリエ8階 8/（ハチ）),35.659104100000,139.703742000000
201803,【初心者向け】3時間で速習！Python文法講座,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,AWS IoT機械学習ハンズオン入門セミナー1回目,東京都,東京都新宿区西新宿７丁目４番４号(武蔵ビル2Ｆ),35.696006400000,139.698533200000
201803,DLLAB Academy: Chainerで学ぶ深層学習入門（福岡）,福岡県,福岡県福岡市博多区上川端町 12-20 ふくぎん博多ビル10 F,33.594693100000,130.406775700000
201803,DLLAB Academy: Chainerで学ぶ深層学習入門（名古屋）,愛知県,愛知県名古屋市西区牛島町 6-1 名古屋ルーセントタワー 21F,35.174967900000,136.881089300000
201803,DLLAB Academy: Chainerで学ぶ深層学習入門（東京）,東京都,豊島区池袋2-72-8 笹井ビル 2F,35.736259600000,139.709546600000
201803,DLLAB Academy: Chainerで学ぶ深層学習入門（大阪）,大阪府,大阪府大阪市福島区福島 5 丁目 6 番地 16 ラグザタワー5F セミナールーム,34.697128500000,135.487694100000
201803,【初心者向け・少人数】3時間で速習！Python文法講座,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,みんなのPython勉強会#33,東京都,〒102-0083 東京都千代田区麹町２丁目１０−９,35.685425600000,139.740552000000
201803,Pythonもくもく自習室 #8 @ Rettyオフィス,東京都,東京都港区三田一丁目4番1号 (住友不動産麻布十番ビル3F),35.653293300000,139.741211400000
201803,Python3ではじめるシステムトレード入門　第12回連続セミナー 午後の部,東京都,中央区日本橋茅場町1-10-8（グリンヒルビル）,35.679830200000,139.779357900000
201803,Python3ではじめるシステムトレード入門　第12回連続セミナー　午前の部,東京都,中央区日本橋茅場町1-10-8（グリンヒルビル）,35.679830200000,139.779357900000
201803,[秋葉原] OpenCVチュートリアル勉強会(フーリエ変換〜) Python or c++,東京都,東京都千代田区神田須田町２丁目１９−２３  (野村第３ビル４階),35.696575200000,139.771830100000
201803,【サポーターズCoLab勉強会】入力フォームで学ぶ快適UI小技集,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】プログラミングで彼女（彼氏）をゲットする方法,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】PythonでつくるWebサービス入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】Unity uGui超入門ハンズオン,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】サルでもわかるオープンデータ入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】チャットボットのためのサービス設計・開発入門,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,ちがさき de 初心者向けPython,神奈川県,神奈川県茅ヶ崎市十間坂 1-4-2,35.330723600000,139.401633300000
201803,GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.51,神奈川県,神奈川県横浜市西区岡野1-3-10 (サニーコート横浜 1F),35.461116800000,139.615507400000
201803,Pycamp 金沢：振り返りミーティング(オンライン),,,,
201803,【増枠！】人気企画！エンジニアもスタートアップにチャレンジしNight,,東京都港区北青山3丁目3番7号 （第一青山ビル3階）,,
201803,【初心者向け】2時間で速習！Python文法講座,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,【報酬10万円】新生ハッカソン【2/28(水)応募締切】,東京都,東京都千代田区外神田三丁目12番8号,35.700038600000,139.770827200000
201803,Python言語によるプログラミング・イントロダクション 第2版』読書会 #04,埼玉県,埼玉県蕨市中央4丁目21-29 (303会議室),35.825817400000,139.681982800000
201803,【初心者向け】Pythonデータ分析ライブラリ入門,東京都,新宿区 西新宿3-2-11 新宿三井ビル2号館 ７F,35.686370200000,139.693171500000
201803,【中級者向け】深層学習は画像認識をどう変えたか #1,東京都,東京都千代田区神田駿河台２丁目(御茶ノ水駅周辺),35.699385700000,139.763677700000
201803,【初心者向け・少人数】3時間で速習！Python文法講座,東京都,東京都港区麻布台1-9-14 ランドコム麻布台8F,35.659725900000,139.742161100000
201803,【初心者向け】【2回目以降無料！】Python+Jupyterで学ぶ機械学習プログラミング #9,東京都,東京都千代田区神田三崎町2 (水道橋駅三崎町交差点周辺),35.700663100000,139.754197700000
201803,初心者必見！！第4回！美しいコードを書くために！,東京都,東京都渋谷区神南１丁目１１-5 ダイネス壱番館904号室,35.662571600000,139.701048100000
201803,統計やらNight!!データマイニングMeet up #1 @ウィルゲート,東京都,東京都渋谷区渋谷3-12-18 渋谷南東急ビル2F,35.656232300000,139.706055800000
201803,酔いどれGCPUG 2018/03/02,東京都,東京都千代田区鍛冶町2丁目9番12号(神田徳力ビル 3階),35.693133900000,139.772519000000
201803,"【15,000人が参加】絶対に挫折しないプログラミング体験会",東京都,東京都中央区八重洲2-8-7 (福岡ビル4F),35.676588600000,139.768008700000
201803,Python初心者Follow Up会,神奈川県,神奈川県茅ヶ崎市十間坂 1-4-2,35.330723600000,139.401633300000
201803,プログラミング勉強部屋　3月27日（ほぼ毎週開催）,東京都,102-0093　　東京都千代田区平河町1-4-3  (平河町伏見ビル 2F),35.682820300000,139.739030000000
201803,プログラミング勉強部屋　3月20日（ほぼ毎週開催）,東京都,102-0093　　東京都千代田区平河町1-4-3  (平河町伏見ビル 2F),35.682820300000,139.739030000000
201803,プログラミング勉強部屋　3月13日（ほぼ毎週開催）,東京都,102-0093　　東京都千代田区平河町1-4-3  (平河町伏見ビル 2F),35.682820300000,139.739030000000
201803,プログラミング勉強部屋　3月6日（メンター不在）,東京都,102-0093　　東京都千代田区平河町1-4-3  (平河町伏見ビル 2F),35.682820300000,139.739030000000
201803,(3/3PM土)第64回 オープンCAE勉強会@関西,大阪府,大阪市北区大深町3番1号 グランフロント大阪 ナレッジキャピタル 4階,34.705310200000,135.494826000000
201803,データ前処理研究会 by Team AI 3/12(月),東京都,東京都渋谷区渋谷1丁目8 (TOC第１ビル3階),35.660347000000,139.704983900000
201803,H2O.ai from Silicon Valley by Team AI 3/9(金),東京都,東京都渋谷区渋谷1丁目8 (TOC第１ビル3階),35.660347000000,139.704983900000
201803,Osaka Mix Leap LT #4 - 学生LT会,大阪府,大阪府大阪市北区大深町4-20 グランフロント大阪 タワーA 37階,34.705413400000,135.494632700000
201803,【サポーターズCoLab勉強会】ペネトレーションテストツールから考えるセキュリティ,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
201803,【サポーターズCoLab勉強会】しくじり先生「新卒2年目の転職」,東京都,東京都渋谷区道玄坂1-9-5,35.657336100000,139.699492800000
